person_id,stock_id,virtual_date,weekday,quantity,cost_price,current_price,profit,start_date
3,0,4,4,8,188.87,197.86,0.04759887753481235,0
4,0,4,4,12,186.85,197.86,0.05892427080545903,0
4,2,4,4,2,208.58,209.33,0.003595742640713395,2
5,1,4,4,50,143.28,145.52,0.015633724176437807,0
5,0,4,4,102,197.27,197.86,0.0029908247579459794,0
5,2,4,4,5,208.64,209.33,0.0033071319018406166,1
6,0,4,4,4,187.5,197.86,0.055253333333333404,1
6,1,4,4,5,145.24,145.52,0.001927843569264673,2
6,2,4,4,3,208.58,209.33,0.003595742640713395,2
7,0,4,4,11,184.85,197.86,0.07038139031647292,0
7,1,4,4,7,144.75,145.52,0.005319516407599379,1
7,2,4,4,4,208.88,209.33,0.0021543469934891665,3
8,2,4,4,198,209.01948638481653,209.33,0.0014831116639556132,0
8,1,4,4,106,145.15,145.52,0.0025490871512229042,1
-1,0,4,4,0,0,197.85778320703102,0,0
-1,1,4,4,0,0,145.5200028460117,0,0
-1,2,4,4,0,0,208.87888167468805,0,0
0,0,5,5,11,186.35,197.86,0.061765495036222265,0
0,2,5,5,6,205.54,209.33,0.01843923323927226,0
2,2,5,5,21,208.58,209.33,0.003595742640713395,1
2,1,5,5,32,145.46,145.52,0.00041248453183007197,2
2,0,5,5,2,197.86,197.86,0,2
3,2,5,5,11,204.25,209.33,0.024871481028151836,0
3,0,5,5,8,188.87,197.86,0.04759887753481235,0
4,0,5,5,12,186.85,197.86,0.05892427080545903,0
4,2,5,5,2,208.58,209.33,0.003595742640713395,2
5,1,5,5,50,143.28,145.52,0.015633724176437807,0
5,0,5,5,102,197.27,197.86,0.0029908247579459794,0
5,2,5,5,5,208.64,209.33,0.0033071319018406166,1
6,0,5,5,4,187.5,197.86,0.055253333333333404,1
6,1,5,5,5,145.24,145.52,0.001927843569264673,2
6,2,5,5,3,208.58,209.33,0.003595742640713395,2
7,0,5,5,11,184.85,197.86,0.07038139031647292,0
7,1,5,5,7,144.75,145.52,0.005319516407599379,1
7,2,5,5,4,208.88,209.33,0.0021543469934891665,3
8,2,5,5,198,209.02,209.33,0.0014831116639556132,0
8,1,5,5,106,145.15,145.52,0.0025490871512229042,1
-1,0,5,5,0,0,197.85778320703102,0,0
-1,1,5,5,0,0,145.5200028460117,0,0
-1,2,5,5,0,0,209.33217511649082,0,0
